user_id,price,items_count,porcentaje
76561198068596694,274.91,48.0,no ha hecho review
76561198068598712,1697.94,145.0,no ha hecho review
76561198068598811,319.86,31.0,no ha hecho review
76561198068600094,94.94,12.0,no ha hecho review
76561198068601242,530.65,77.0,1.0
76561198068601332,358.77,42.0,no ha hecho review
76561198068601535,828.47,76.0,1.0
76561198068602273,24.98,4.0,no ha hecho review
76561198068602678,9.99,1.0,no ha hecho review
76561198068603207,499.78,28.0,no ha hecho review
76561198068605782,34.97,3.0,no ha hecho review
76561198068605965,299.84,24.0,no ha hecho review
76561198068606122,29.979999999999997,3.0,no ha hecho review
76561198068606322,59.99,3.0,no ha hecho review
76561198068606379,2483.3,276.0,no ha hecho review
76561198068606478,39.98,7.0,no ha hecho review
76561198068608586,49.97,9.0,no ha hecho review
76561198068608729,0.0,2.0,no ha hecho review
76561198068611129,131.94,19.0,no ha hecho review
76561198068611196,160.91,4.0,no ha hecho review
76561198068611843,220.86,29.0,no ha hecho review
76561198068612194,0.0,1.0,no ha hecho review
76561198068612763,29.979999999999997,2.0,no ha hecho review
76561198068613039,19.99,3.0,no ha hecho review
76561198068613434,479.72999999999996,45.0,1.0
76561198068615222,5.98,3.0,no ha hecho review
76561198068615698,388.76,37.0,no ha hecho review
76561198068615754,355.77,36.0,no ha hecho review
76561198068616574,334.83,39.0,no ha hecho review
76561198068616590,0.0,1.0,no ha hecho review
76561198068618273,14.99,4.0,no ha hecho review
76561198068618361,1467.29,101.0,1.0
76561198068618866,502.7,72.0,no ha hecho review
76561198068620780,104.91,13.0,1.0
76561198068621601,56.96,8.0,no ha hecho review
76561198068625055,129.94,10.0,no ha hecho review
76561198068627363,584.71,43.0,no ha hecho review
76561198068627832,19.99,4.0,no ha hecho review
76561198068628238,81.94,8.0,no ha hecho review
76561198068628381,29.979999999999997,2.0,no ha hecho review
76561198068628668,344.73,55.0,no ha hecho review
76561198068629653,9.99,2.0,no ha hecho review
76561198068629778,2127.35,142.0,0.6
76561198068630147,244.88,17.0,no ha hecho review
76561198068630479,19.98,3.0,no ha hecho review
76561198068630968,39.99,1.0,no ha hecho review
76561198068632857,250.82999999999998,24.0,no ha hecho review
76561198068634189,9.99,4.0,no ha hecho review
76561198068636314,293.8,40.0,no ha hecho review
76561198068637129,4860.8,205.0,no ha hecho review
76561198068639827,700.43,147.0,no ha hecho review
76561198068640745,760.47,70.0,1.0
76561198068642670,64.96,7.0,no ha hecho review
76561198068644104,732.56,66.0,no ha hecho review
76561198068644182,142.91,15.0,1.0
76561198068644976,722.68,80.0,1.0
76561198068646711,482.71999999999997,46.0,no ha hecho review
76561198068647197,49.97,12.0,1.0
76561198068649041,179.85999999999999,47.0,no ha hecho review
76561198068649964,205.89,14.0,no ha hecho review
76561198068652577,34.98,11.0,no ha hecho review
76561198068652660,162.91000000000003,14.0,no ha hecho review
76561198068654613,714.65,75.0,no ha hecho review
76561198068654996,314.8,30.0,no ha hecho review
76561198068655831,664.53,78.0,1.0
76561198068659316,24.98,2.0,no ha hecho review
76561198068660354,256.84000000000003,27.0,no ha hecho review
76561198068660679,908.38,89.0,no ha hecho review
76561198068660878,788.35,92.0,1.0
76561198068661014,0.0,1.0,no ha hecho review
76561198068661904,0.0,2.0,no ha hecho review
76561198068662236,175.88,27.0,no ha hecho review
76561198068662872,59.97,7.0,no ha hecho review
76561198068663640,0.0,1.0,no ha hecho review
76561198068664336,552.74,57.0,0.5
76561198068664897,23.96,4.0,no ha hecho review
76561198068665116,234.92,30.0,1.0
76561198068665267,670.53,80.0,no ha hecho review
76561198068665540,379.89,30.0,no ha hecho review
76561198068665826,0.0,1.0,no ha hecho review
76561198068666596,434.78,34.0,no ha hecho review
76561198068667319,367.75,42.0,1.0
76561198068667696,24.98,7.0,1.0
76561198068669697,49.980000000000004,2.0,no ha hecho review
76561198068671990,0.0,4.0,no ha hecho review
76561198068672506,1581.09,110.0,no ha hecho review
76561198068675426,54.97,4.0,no ha hecho review
76561198068676686,324.8,46.0,1.0
76561198068681242,44.98,2.0,no ha hecho review
76561198068682025,0.0,1.0,no ha hecho review
76561198068682871,189.89999999999998,20.0,no ha hecho review
76561198068683731,128.93,10.0,no ha hecho review
76561198068685888,1548.03,124.0,1.0
76561198068686766,114.96000000000001,18.0,no ha hecho review
76561198068688231,376.14,57.0,0.75
76561198068688960,64.96,8.0,no ha hecho review
76561198068689243,753.53,58.0,no ha hecho review
76561198068691023,5.99,3.0,no ha hecho review
76561198068691029,1731.66,213.0,1.0
76561198068692376,9.99,1.0,no ha hecho review
76561198068696167,1302.32,130.0,0.6666666666666666
76561198068698005,5672.99,424.0,no ha hecho review
76561198068702328,392.77,54.0,1.0
76561198068702621,84.94,6.0,no ha hecho review
76561198068707356,203.93,14.0,no ha hecho review
76561198068709974,463.71999999999997,88.0,no ha hecho review
76561198068713743,278.84000000000003,23.0,no ha hecho review
76561198068715272,1875.98,129.0,no ha hecho review
76561198068715398,9.99,1.0,no ha hecho review
76561198068715658,344.85,36.0,no ha hecho review
76561198068716175,175.84,23.0,no ha hecho review
76561198068717523,634.72,113.0,1.0
76561198068720032,130.91,60.0,no ha hecho review
76561198068720340,69.96,9.0,no ha hecho review
76561198068721113,116.92999999999999,11.0,no ha hecho review
76561198068723399,390.79,47.0,no ha hecho review
76561198068723469,0.0,7.0,no ha hecho review
76561198068723507,124.92,6.0,no ha hecho review
76561198068723540,14.99,6.0,no ha hecho review
76561198068724177,34.98,5.0,no ha hecho review
76561198068727361,3284.11,226.0,1.0
76561198068728188,9.99,3.0,no ha hecho review
76561198068730228,0.0,1.0,no ha hecho review
76561198068731257,14.99,2.0,no ha hecho review
76561198068733081,3142.3199999999997,240.0,no ha hecho review
76561198068733542,259.83,23.0,no ha hecho review
76561198068744583,84.94,25.0,no ha hecho review
76561198068744840,4.99,5.0,no ha hecho review
76561198068746094,119.96000000000001,47.0,no ha hecho review
76561198068747650,384.76,38.0,1.0
76561198068748380,244.87,15.0,no ha hecho review
76561198068749705,0.0,1.0,no ha hecho review
76561198068753732,94.94999999999999,11.0,no ha hecho review
76561198068755389,157.88,19.0,no ha hecho review
76561198068756102,54.97,6.0,no ha hecho review
76561198068761622,49.97,9.0,no ha hecho review
76561198068763878,243.83,28.0,no ha hecho review
76561198068765906,88.93,26.0,1.0
76561198068768474,777.64,48.0,no ha hecho review
76561198068771130,751.6,64.0,no ha hecho review
76561198068773222,0.0,2.0,no ha hecho review
76561198068776833,386.84000000000003,83.0,no ha hecho review
76561198068776867,29.979999999999997,14.0,no ha hecho review
76561198068777262,791.55,65.0,no ha hecho review
76561198068778527,425.74,58.0,no ha hecho review
76561198068778829,0.0,1.0,no ha hecho review
76561198068781107,114.92999999999999,13.0,no ha hecho review
76561198068781381,622.5799999999999,78.0,1.0
76561198068783456,54.97,6.0,no ha hecho review
76561198068783959,407.76,31.0,no ha hecho review
76561198068784738,503.68,48.0,no ha hecho review
76561198068785086,786.51,72.0,no ha hecho review
76561198068791725,80.92,13.0,no ha hecho review
76561198068792113,272.83,42.0,no ha hecho review
76561198068793557,155.86,15.0,no ha hecho review
76561198068793777,1653.08,114.0,no ha hecho review
76561198068793975,319.87,33.0,no ha hecho review
76561198068796421,264.89,22.0,no ha hecho review
76561198068799371,0.0,1.0,no ha hecho review
76561198068800467,289.86,24.0,no ha hecho review
76561198068802069,89.98,6.0,no ha hecho review
76561198068803041,19.98,8.0,no ha hecho review
76561198068803107,64.96,22.0,no ha hecho review
76561198068806780,449.7,19.0,no ha hecho review
76561198068807355,19.99,2.0,no ha hecho review
76561198068809454,49.98,4.0,no ha hecho review
76561198068809841,1049.5,73.0,1.0
76561198068810458,299.87,22.0,no ha hecho review
76561198068811202,1058.24,101.0,1.0
76561198068811770,14.99,2.0,no ha hecho review
76561198068812185,331.7,42.0,no ha hecho review
76561198068813992,1189.48,76.0,no ha hecho review
76561198068818834,0.0,1.0,no ha hecho review
76561198068822691,461.75,45.0,no ha hecho review
76561198068825283,104.96000000000001,13.0,no ha hecho review
76561198068825441,777.5,86.0,0.0
76561198068825527,34.98,13.0,no ha hecho review
76561198068828577,59.95,6.0,no ha hecho review
76561198068829039,673.63,54.0,no ha hecho review
76561198068831727,2747.44,211.0,0.8571428571428571
76561198068836720,562.6899999999999,49.0,1.0
76561198068843268,3301.86,136.0,no ha hecho review
76561198068845766,79.94,13.0,no ha hecho review
76561198068846245,75.92,10.0,no ha hecho review
76561198068847822,330.8,34.0,no ha hecho review
76561198068850154,29.979999999999997,6.0,no ha hecho review
76561198068852037,0.0,2.0,no ha hecho review
76561198068852080,808.51,69.0,no ha hecho review
76561198068853111,0.0,2.0,no ha hecho review
76561198068855162,1917.04,115.0,no ha hecho review
76561198068856000,237.86,18.0,1.0
76561198068856062,0.0,1.0,no ha hecho review
76561198068857221,400.74,38.0,no ha hecho review
76561198068858437,129.93,10.0,no ha hecho review
76561198068861489,61.97,4.0,no ha hecho review
76561198068862278,34.97,10.0,no ha hecho review
76561198068864216,55.93,8.0,no ha hecho review
76561198068864279,324.84,29.0,no ha hecho review
76561198068864433,192.89,28.0,no ha hecho review
76561198068864646,0.0,2.0,no ha hecho review
76561198068866981,119.98,7.0,no ha hecho review
76561198068868721,64.96,8.0,no ha hecho review
76561198068869473,49.96,6.0,no ha hecho review
76561198068872609,0.0,2.0,no ha hecho review
76561198068872737,254.9,19.0,no ha hecho review
76561198068877094,604.7,57.0,no ha hecho review
76561198068877778,161.85999999999999,29.0,no ha hecho review
76561198068878439,79.96000000000001,48.0,no ha hecho review
76561198068879483,29.979999999999997,4.0,no ha hecho review
76561198068879608,0.0,19.0,no ha hecho review
76561198068880225,41.97,8.0,no ha hecho review
76561198068880846,184.91,51.0,1.0
76561198068887314,147.89000000000001,19.0,no ha hecho review
76561198068890475,150.85999999999999,38.0,0.5
76561198068892076,424.75,99.0,no ha hecho review
76561198068892536,676.59,49.0,1.0
76561198068894443,464.73,33.0,no ha hecho review
76561198068895703,436.67,42.0,no ha hecho review
76561198068897493,17.96,16.0,no ha hecho review
76561198068899807,69.95,12.0,no ha hecho review
76561198068900778,2507.58,176.0,1.0
76561198068905217,501.71999999999997,58.0,1.0
76561198068906760,220.9,41.0,no ha hecho review
76561198068907068,139.94,14.0,no ha hecho review
76561198068907374,671.02,62.0,no ha hecho review
76561198068907406,109.93,20.0,no ha hecho review
76561198068911141,64.97,4.0,no ha hecho review
76561198068911620,0.0,1.0,no ha hecho review
76561198068913152,0.0,1.0,no ha hecho review
76561198068913722,9.99,8.0,no ha hecho review
76561198068916178,44.97,8.0,1.0
76561198068916192,279.83,54.0,no ha hecho review
76561198068917386,414.84000000000003,35.0,no ha hecho review
76561198068918004,334.87,23.0,no ha hecho review
76561198068918212,44.980000000000004,5.0,no ha hecho review
76561198068919503,409.78999999999996,32.0,no ha hecho review
76561198068920670,0.0,2.0,no ha hecho review
76561198068920910,182.84,27.0,no ha hecho review
76561198068920925,1968.6499999999999,166.0,no ha hecho review
76561198068921615,64.95,15.0,no ha hecho review
76561198068922268,395.79,49.0,1.0
76561198068922396,14.99,5.0,no ha hecho review
76561198068922744,619.73,41.0,1.0
76561198068922804,69.95,15.0,no ha hecho review
76561198068922872,29.98,2.0,no ha hecho review
76561198068923331,351.78,48.0,no ha hecho review
76561198068924747,374.85,23.0,no ha hecho review
76561198068925594,0.0,2.0,no ha hecho review
76561198068925902,0.0,3.0,no ha hecho review
76561198068926063,54.96,21.0,no ha hecho review
76561198068927547,19.99,2.0,no ha hecho review
76561198068929666,323.77,54.0,no ha hecho review
76561198068929748,216.89,18.0,no ha hecho review
76561198068930041,809.5,79.0,no ha hecho review
76561198068930941,19.99,18.0,no ha hecho review
76561198068932603,39.98,4.0,no ha hecho review
76561198068933870,673.59,84.0,no ha hecho review
76561198068934902,49.97,20.0,no ha hecho review
76561198068935240,857.47,90.0,no ha hecho review
76561198068935411,0.0,4.0,no ha hecho review
76561198068937229,139.95,24.0,no ha hecho review
76561198068939262,19.99,3.0,no ha hecho review
76561198068939671,41.96,9.0,1.0
76561198068942117,872.49,66.0,no ha hecho review
76561198068943631,342.87,41.0,no ha hecho review
76561198068945735,214.89999999999998,15.0,no ha hecho review
76561198068947146,75.93,30.0,1.0
76561198068947831,420.67,52.0,no ha hecho review
76561198068948623,209.92000000000002,27.0,no ha hecho review
76561198068951810,382.68,52.0,no ha hecho review
76561198068952127,759.52,40.0,1.0
76561198068953573,1032.36,101.0,0.6
76561198068953672,874.47,98.0,1.0
76561198068955661,192.88,66.0,no ha hecho review
76561198068957650,554.72,53.0,no ha hecho review
76561198068959135,39.96,14.0,no ha hecho review
76561198068960493,274.83,42.0,1.0
76561198068962903,9.99,2.0,no ha hecho review
76561198068963068,1482.04,119.0,1.0
76561198068964564,169.92,12.0,no ha hecho review
76561198068967296,29.979999999999997,3.0,no ha hecho review
76561198068967983,69.96,8.0,no ha hecho review
76561198068968487,179.89,29.0,1.0
76561198068968878,119.94,11.0,no ha hecho review
76561198068969079,34.97,4.0,no ha hecho review
76561198068970520,94.94,9.0,no ha hecho review
76561198068976095,69.98,6.0,no ha hecho review
76561198068976644,365.7,100.0,1.0
76561198068977010,0.0,1.0,no ha hecho review
76561198068977094,29.979999999999997,4.0,no ha hecho review
76561198068978197,937.45,85.0,no ha hecho review
76561198068980147,370.7,35.0,no ha hecho review
76561198068980263,107.91,49.0,no ha hecho review
76561198068981362,204.83,33.0,1.0
76561198068981727,723.63,80.0,1.0
76561198068982966,651.7,54.0,1.0
76561198068984013,550.72,51.0,no ha hecho review
76561198068984689,501.65,59.0,1.0
76561198068984950,348.78,43.0,no ha hecho review
76561198068985258,836.6,48.0,no ha hecho review
76561198068985504,493.74,47.0,no ha hecho review
76561198068989977,0.0,10.0,no ha hecho review
76561198068990827,1577.97,177.0,1.0
76561198068993707,285.82,29.0,no ha hecho review
76561198068995205,199.91,16.0,no ha hecho review
76561198068995383,387.77,35.0,no ha hecho review
76561198068996116,19.99,1.0,no ha hecho review
76561198068996686,935.43,90.0,no ha hecho review
76561198068998483,239.8,41.0,no ha hecho review
76561198068999744,144.91,38.0,no ha hecho review
76561198069000908,74.98,8.0,no ha hecho review
76561198069003381,1666.04,118.0,no ha hecho review
76561198069004485,109.97,12.0,no ha hecho review
76561198069004689,610.5699999999999,66.0,no ha hecho review
76561198069005048,783.54,32.0,no ha hecho review
76561198069007262,483.72999999999996,43.0,no ha hecho review
76561198069007585,0.0,3.0,no ha hecho review
76561198069007957,133.91,10.0,no ha hecho review
76561198069011477,114.92,12.0,no ha hecho review
76561198069011555,295.88,21.0,no ha hecho review
76561198069011809,0.0,1.0,no ha hecho review
76561198069012515,626.7,49.0,no ha hecho review
76561198069014241,296.76,31.0,no ha hecho review
76561198069014271,84.96000000000001,10.0,1.0
76561198069014327,69.95,7.0,no ha hecho review
76561198069015242,4.99,1.0,no ha hecho review
76561198069017806,159.9,17.0,no ha hecho review
76561198069018738,362.76,56.0,no ha hecho review
76561198069020501,34.98,2.0,no ha hecho review
76561198069021271,147.88,15.0,no ha hecho review
76561198069021389,632.77,49.0,no ha hecho review
76561198069021829,65.95,6.0,no ha hecho review
76561198069021834,96.94,16.0,no ha hecho review
76561198069022183,736.43,78.0,no ha hecho review
76561198069022932,0.0,1.0,no ha hecho review
76561198069023404,0.0,1.0,no ha hecho review
76561198069026253,84.94,10.0,no ha hecho review
76561198069026655,9.99,1.0,no ha hecho review
76561198069027111,24.98,11.0,no ha hecho review
76561198069028254,212.86,15.0,no ha hecho review
76561198069028479,14.99,2.0,no ha hecho review
76561198069029147,249.81,41.0,no ha hecho review
76561198069030549,14.98,2.0,no ha hecho review
76561198069030653,1083.51,61.0,no ha hecho review
76561198069032355,148.91,21.0,1.0
76561198069035966,54.980000000000004,8.0,no ha hecho review
76561198069036644,1513.9,133.0,1.0
76561198069037365,602.68,80.0,1.0
76561198069037541,4.99,2.0,no ha hecho review
76561198069042690,99.97,7.0,no ha hecho review
76561198069046130,717.51,64.0,1.0
76561198069049572,434.75,62.0,1.0
76561198069050565,253.82999999999998,69.0,0.5
76561198069051881,352.82,52.0,no ha hecho review
76561198069052461,199.95000000000002,39.0,0.0
76561198069053337,376.82,35.0,no ha hecho review
76561198069053806,253.85999999999999,51.0,no ha hecho review
76561198069056363,1416.17,155.0,no ha hecho review
76561198069056901,855.39,97.0,no ha hecho review
76561198069059685,9.99,1.0,no ha hecho review
76561198069059947,781.52,52.0,no ha hecho review
76561198069060654,59.95,7.0,no ha hecho review
76561198069061731,4.99,2.0,no ha hecho review
76561198069062368,296.77,48.0,1.0
76561198069063209,318.82,34.0,no ha hecho review
76561198069063506,159.94,6.0,no ha hecho review
76561198069063597,772.54,65.0,1.0
76561198069064022,9.99,3.0,no ha hecho review
76561198069064695,9.99,1.0,no ha hecho review
76561198069064962,14.99,4.0,no ha hecho review
76561198069065309,857.41,105.0,no ha hecho review
76561198069065620,781.4,97.0,0.8
76561198069066120,478.61,76.0,1.0
76561198069066487,2273.74,158.0,1.0
76561198069071697,1906.82,122.0,no ha hecho review
76561198069075088,25.97,7.0,no ha hecho review
76561198069075422,24.98,3.0,no ha hecho review
76561198069076906,649.41,87.0,1.0
76561198069077711,224.85,27.0,no ha hecho review
76561198069079582,79.97999999999999,40.0,1.0
76561198069080290,4.99,2.0,no ha hecho review
76561198069082931,64.96,8.0,no ha hecho review
76561198069082998,134.94,13.0,0.0
76561198069083075,509.7,42.0,no ha hecho review
76561198069087503,44.96,6.0,no ha hecho review
76561198069088118,14.99,1.0,1.0
76561198069088212,452.71,40.0,no ha hecho review
76561198069088616,0.0,1.0,no ha hecho review
76561198069089973,9.99,8.0,1.0
76561198069090191,69.98,7.0,no ha hecho review
76561198069090382,29.97,3.0,no ha hecho review
76561198069090454,379.76,43.0,1.0
76561198069090614,0.0,1.0,no ha hecho review
76561198069090668,24.99,5.0,no ha hecho review
76561198069091678,492.66999999999996,51.0,1.0
76561198069092672,69.95,9.0,no ha hecho review
76561198069093971,320.80999999999995,17.0,no ha hecho review
76561198069095558,355.86,31.0,no ha hecho review
76561198069096021,598.62,69.0,no ha hecho review
76561198069097517,393.81,38.0,no ha hecho review
76561198069099637,451.71999999999997,36.0,no ha hecho review
76561198069100402,84.95,17.0,no ha hecho review
76561198069100701,951.4,84.0,1.0
76561198069101355,0.0,2.0,no ha hecho review
76561198069103416,214.86,22.0,no ha hecho review
76561198069104768,160.85,22.0,no ha hecho review
76561198069105347,421.61,114.0,no ha hecho review
76561198069106917,125.91999999999999,14.0,no ha hecho review
76561198069107153,139.95,14.0,no ha hecho review
76561198069110559,95.89,12.0,no ha hecho review
76561198069112012,258.87,16.0,1.0
76561198069112718,109.94999999999999,9.0,no ha hecho review
76561198069113800,564.65,56.0,no ha hecho review
76561198069116261,154.9,39.0,no ha hecho review
76561198069118505,1452.08,148.0,no ha hecho review
76561198069119009,1107.3999999999999,93.0,no ha hecho review
76561198069120319,339.84,49.0,no ha hecho review
76561198069120356,411.78,30.0,no ha hecho review
76561198069121246,244.91,21.0,no ha hecho review
76561198069122227,187.86,41.0,1.0
76561198069122441,1709.04,172.0,1.0
76561198069122604,114.95,7.0,no ha hecho review
76561198069124080,89.95,7.0,no ha hecho review
76561198069126276,19.99,3.0,no ha hecho review
76561198069126909,54.97,4.0,no ha hecho review
76561198069129828,487.77,73.0,no ha hecho review
76561198069131119,170.88,46.0,no ha hecho review
76561198069132107,364.79,57.0,1.0
76561198069132301,291.82,25.0,no ha hecho review
76561198069132853,776.53,71.0,no ha hecho review
76561198069133635,2.99,16.0,no ha hecho review
76561198069133821,0.0,1.0,no ha hecho review
76561198069136777,178.85,22.0,no ha hecho review
76561198069138620,54.95,10.0,no ha hecho review
76561198069139035,181.82,39.0,0.6666666666666666
76561198069139730,0.0,1.0,no ha hecho review
76561198069141744,204.85999999999999,42.0,no ha hecho review
76561198069143001,1499.29,62.0,no ha hecho review
76561198069144126,17.97,19.0,no ha hecho review
76561198069147452,0.0,5.0,no ha hecho review
76561198069149771,119.96000000000001,22.0,no ha hecho review
76561198069152002,0.0,11.0,no ha hecho review
76561198069154712,49.97,5.0,no ha hecho review
76561198069155932,160.91,5.0,no ha hecho review
76561198069157902,9.99,1.0,no ha hecho review
76561198069159558,1120.44,83.0,0.5
76561198069159579,202.86999999999998,25.0,no ha hecho review
76561198069160320,1461.29,103.0,1.0
76561198069161564,1233.33,80.0,no ha hecho review
76561198069162314,402.82,45.0,no ha hecho review
76561198069162472,34.97,23.0,1.0
76561198069163682,119.94,17.0,no ha hecho review
76561198069164241,49.98,3.0,no ha hecho review
76561198069165711,189.88,20.0,no ha hecho review
76561198069169878,79.95,16.0,no ha hecho review
76561198069170979,439.76,50.0,1.0
76561198069172038,74.94,11.0,1.0
76561198069172206,312.83,38.0,1.0
76561198069172681,996.3299999999999,105.0,1.0
76561198069172827,0.0,1.0,no ha hecho review
76561198069174279,14.99,2.0,no ha hecho review
76561198069177514,284.79999999999995,29.0,no ha hecho review
76561198069177888,1463.09,124.0,no ha hecho review
76561198069178362,239.88,35.0,no ha hecho review
76561198069178587,29.97,4.0,1.0
76561198069179256,19.99,1.0,no ha hecho review
76561198069183109,731.65,61.0,1.0
76561198069183396,109.94,9.0,no ha hecho review
76561198069186570,24.98,4.0,no ha hecho review
76561198069186696,99.92,10.0,no ha hecho review
76561198069186785,294.88,21.0,no ha hecho review
76561198069187735,0.0,8.0,no ha hecho review
76561198069187824,994.22,94.0,1.0
76561198069187826,0.0,1.0,no ha hecho review
76561198069189057,59.97,5.0,no ha hecho review
76561198069189640,815.5699999999999,68.0,no ha hecho review
76561198069192591,338.83,44.0,no ha hecho review
76561198069195018,9.99,1.0,no ha hecho review
76561198069195044,64.95,23.0,no ha hecho review
76561198069195551,284.85,30.0,no ha hecho review
76561198069195567,0.0,1.0,no ha hecho review
76561198069205789,19.99,1.0,no ha hecho review
76561198069207168,501.74,50.0,1.0
76561198069207594,586.55,58.0,no ha hecho review
76561198069207633,175.83,30.0,no ha hecho review
76561198069209270,437.72,48.0,no ha hecho review
76561198069210185,289.88,15.0,no ha hecho review
76561198069210836,267.84999999999997,30.0,no ha hecho review
76561198069210999,39.98,8.0,no ha hecho review
76561198069213966,9.99,23.0,no ha hecho review
76561198069214352,1381.31,94.0,1.0
76561198069214448,2858.61,221.0,1.0
76561198069216092,34.97,4.0,no ha hecho review
76561198069216709,0.0,5.0,no ha hecho review
76561198069217705,0.0,1.0,no ha hecho review
76561198069220114,0.0,1.0,no ha hecho review
76561198069220396,937.46,79.0,1.0
76561198069222881,14.99,1.0,no ha hecho review
76561198069224386,229.89,51.0,no ha hecho review
76561198069228246,14.99,1.0,no ha hecho review
76561198069228594,1878.98,92.0,no ha hecho review
76561198069231817,151.9,14.0,1.0
76561198069233575,211.86999999999998,35.0,1.0
76561198069234229,0.0,1.0,no ha hecho review
76561198069234556,34.97,11.0,1.0
76561198069237515,1219.24,105.0,no ha hecho review
76561198069238652,0.0,1.0,no ha hecho review
76561198069240071,179.91,12.0,no ha hecho review
76561198069241312,478.74,41.0,no ha hecho review
76561198069241406,553.47,70.0,no ha hecho review
76561198069241765,351.79,36.0,no ha hecho review
76561198069243170,44.95,15.0,no ha hecho review
76561198069243620,507.67999999999995,29.0,no ha hecho review
76561198069244100,144.96,7.0,no ha hecho review
76561198069244816,0.0,1.0,no ha hecho review
76561198069246126,19.99,15.0,no ha hecho review
76561198069246821,259.86,18.0,no ha hecho review
76561198069247104,29.98,9.0,no ha hecho review
76561198069247216,205.85,20.0,no ha hecho review
76561198069249316,72.92,16.0,1.0
76561198069249549,119.92,30.0,no ha hecho review
76561198069250086,327.82,63.0,1.0
76561198069250582,188.93,12.0,no ha hecho review
76561198069253462,0.0,1.0,no ha hecho review
76561198069254478,170.88,27.0,no ha hecho review
76561198069256786,149.92,13.0,no ha hecho review
76561198069260542,0.0,1.0,no ha hecho review
76561198069261723,0.0,1.0,no ha hecho review
76561198069263745,542.74,43.0,no ha hecho review
76561198069263750,0.0,2.0,no ha hecho review
76561198069266487,149.91,66.0,1.0
76561198069271631,4524.14,337.0,1.0
76561198069272038,1670.13,105.0,no ha hecho review
76561198069273508,422.29,128.0,no ha hecho review
76561198069274686,49.96,5.0,no ha hecho review
76561198069278752,968.42,87.0,1.0
76561198069279256,721.6899999999999,55.0,0.6666666666666666
76561198069280339,803.5,77.0,no ha hecho review
76561198069280440,117.91999999999999,15.0,no ha hecho review
76561198069281348,249.88,15.0,no ha hecho review
76561198069284186,670.69,52.0,no ha hecho review
76561198069291290,0.0,1.0,no ha hecho review
76561198069291858,753.49,110.0,0.5
76561198069292338,0.0,1.0,no ha hecho review
76561198069294272,224.87,29.0,no ha hecho review
76561198069295118,44.97,15.0,no ha hecho review
76561198069295430,251.85,77.0,1.0
76561198069297632,673.57,63.0,1.0
76561198069299144,693.62,47.0,1.0
76561198069299984,1081.49,77.0,no ha hecho review
76561198069307028,1354.36,119.0,no ha hecho review
76561198069308140,24.98,3.0,no ha hecho review
76561198069310020,114.95,33.0,no ha hecho review
76561198069310329,19.99,5.0,no ha hecho review
76561198069311494,9.99,3.0,no ha hecho review
76561198069317924,710.61,73.0,no ha hecho review
76561198069324966,1089.48,85.0,1.0
76561198069330724,149.89999999999998,14.0,no ha hecho review
76561198069330754,350.73,38.0,no ha hecho review
76561198069330970,0.0,3.0,1.0
76561198069331337,149.91,29.0,no ha hecho review
76561198069331677,24.98,8.0,no ha hecho review
76561198069334143,209.93,14.0,no ha hecho review
76561198069334653,280.85,31.0,1.0
76561198069343235,780.54,55.0,no ha hecho review
76561198069343523,70.93,11.0,no ha hecho review
76561198069345005,170.89000000000001,22.0,no ha hecho review
76561198069345625,1020.53,87.0,1.0
76561198069347999,254.84,22.0,no ha hecho review
76561198069348231,657.6,60.0,no ha hecho review
76561198069349373,486.7,39.0,no ha hecho review
76561198069349427,68.93,7.0,no ha hecho review
76561198069350369,679.73,44.0,no ha hecho review
76561198069350865,0.0,1.0,no ha hecho review
76561198069352162,94.93,20.0,no ha hecho review
76561198069352409,71.92,9.0,no ha hecho review
76561198069354991,59.99,3.0,no ha hecho review
76561198069355421,295.88,16.0,no ha hecho review
76561198069357643,0.0,1.0,no ha hecho review
76561198069362299,179.88,11.0,no ha hecho review
76561198069366851,319.14,66.0,1.0
76561198069368699,19.99,5.0,no ha hecho review
76561198069380670,138.9,38.0,no ha hecho review
76561198069386778,199.89,19.0,no ha hecho review
76561198069386796,119.92999999999999,21.0,no ha hecho review
76561198069389098,424.85,115.0,no ha hecho review
76561198069389279,79.95,28.0,no ha hecho review
76561198069391222,174.93,16.0,no ha hecho review
76561198069394050,85.93,10.0,no ha hecho review
76561198069394218,0.0,3.0,no ha hecho review
76561198069396183,585.77,41.0,no ha hecho review
76561198069398071,155.9,38.0,1.0
76561198069398872,84.94999999999999,8.0,no ha hecho review
76561198069398972,918.4,81.0,no ha hecho review
76561198069399322,247.87,22.0,0.0
76561198069399406,59.980000000000004,2.0,no ha hecho review
76561198069399454,373.75,43.0,1.0
76561198069399556,350.78,48.0,1.0
76561198069399868,0.0,1.0,no ha hecho review
76561198069400306,819.51,116.0,no ha hecho review
76561198069400418,419.76,87.0,1.0
76561198069400532,355.75,43.0,1.0
76561198069401187,34.98,4.0,no ha hecho review
76561198069401376,245.82999999999998,11.0,1.0
76561198069402268,310.66,78.0,no ha hecho review
76561198069403744,297.78999999999996,27.0,no ha hecho review
76561198069404035,1319.17,102.0,1.0
76561198069405564,54.97,5.0,no ha hecho review
76561198069406035,19.99,5.0,no ha hecho review
76561198069406076,44.97,20.0,no ha hecho review
76561198069406706,34.980000000000004,3.0,no ha hecho review
76561198069408519,99.94,19.0,no ha hecho review
76561198069409336,99.94999999999999,5.0,no ha hecho review
